"Creator";"From_Name";"From_ID";"From_Revision";"From_Number";"To_Name";"To_ID";"To_Revision";"From_Number";"Created_On";"Type";"From_Version";"To_Version"
"Dokumentablage, Company, think project!";"ttttttt";"CMC-00537-01-V-001";"01";"CMC-00537";"CLI_TPM_BU_ALL_ARC_400";"PMC-00047-05-V-001";"05";"PMC-00047";"";"";"1";"1"
"Dokumentablage, Company, think project!";"ttttttt";"CMC-00537-01-V-001";"01";"CMC-00537";"CLI_TPM_BU_ALL_ARC_100";"PMC-00049-05-V-001";"05";"PMC-00049";"";"";"1";"1"
"Dokumentablage, Company, think project!";"tt1";"CMC-00538-01-V-001";"01";"CMC-00538";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-V-003";"01";"PMC-00004";"";"";"1";"3"
"Dokumentablage, Company, think project!";"tt1";"CMC-00538-01-V-001";"01";"CMC-00538";"CLI_TPM_BU_ALL_ARC_100";"PMC-00049-05-V-001";"05";"PMC-00049";"";"";"1";"1"
"Dokumentablage, Company, think project!";"t2";"CMC-00539-01-V-001";"01";"CMC-00539";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-V-003";"01";"PMC-00004";"";"";"1";"3"
"Dokumentablage, Company, think project!";"t2";"CMC-00539-01-V-001";"01";"CMC-00539";"CLI_TPM_BU_ALL_STR_400";"PMC-00010-02-V-003";"02";"PMC-00010";"";"";"1";"3"
"Dokumentablage, Company, think project!";"t3";"CMC-00540-01-V-001";"01";"CMC-00540";"CLI_TPM_BU_ALL_ARC_200";"PMC-00007-01-V-008";"01";"PMC-00007";"";"";"1";"8"
"Dokumentablage, Company, think project!";"t3";"CMC-00540-01-V-001";"01";"CMC-00540";"CLI_TPM_BU_ALL_ARC_100";"PMC-00049-05-V-001";"05";"PMC-00049";"";"";"1";"1"
"Dokumentablage, Company, think project!";"t4";"CMC-00541-01-V-001";"01";"CMC-00541";"CLI_TPM_EA_ALL_MEP_400";"PMC-00002-01-V-001";"01";"PMC-00002";"";"";"1";"1"
"Dokumentablage, Company, think project!";"t5";"CMC-00542-01-V-001";"01";"CMC-00542";"CLI_TPM_BU_ALL_ARC_400";"PMC-00047-05-V-001";"05";"PMC-00047";"";"";"1";"1"
"Dokumentablage, Company, think project!";"t5";"CMC-00542-01-V-001";"01";"CMC-00542";"CLI_TPM_BU_ALL_ARC_100";"PMC-00049-05-V-001";"05";"PMC-00049";"";"";"1";"1"
"Dokumentablage, Company, think project!";"CRD_ARC-STC_06-07";"CMC-00543-01-V-001";"01";"CMC-00543";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-V-003";"01";"PMC-00004";"";"";"1";"3"
"Dokumentablage, Company, think project!";"CRD_ARC-STC_06-07";"CMC-00543-01-V-001";"01";"CMC-00543";"CLI_TPM_EW_ALL_ARC_400";"PMC-00005-01-V-001";"01";"PMC-00005";"";"";"1";"1"
"Dokumentablage, Company, think project!";"CRD_ARC-STC_06-07";"CMC-00543-01-V-001";"01";"CMC-00543";"CLI_TPM_WW_ALL_ARC_400";"PMC-00006-01-V-003";"01";"PMC-00006";"";"";"1";"3"
"Dokumentablage, Company, think project!";"CRD_ARC-STC_06-07";"CMC-00543-01-V-001";"01";"CMC-00543";"CLI_TPM_BU_ALL_STR_400";"PMC-00010-02-V-003";"02";"PMC-00010";"";"";"1";"3"
"Dokumentablage, Company, think project!";"CLI-Marianna_Test";"CMC-00544-01-V-001";"01";"CMC-00544";"CLI_TPM_BU_ALL_STR_400";"PMC-00010-02-V-003";"02";"PMC-00010";"";"";"1";"3"
"Dokumentablage, Company, think project!";"coord";"CMC-00545-01-V-001";"01";"CMC-00545";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-V-003";"01";"PMC-00004";"";"";"1";"3"
"Dokumentablage, Company, think project!";"coord";"CMC-00545-01-V-001";"01";"CMC-00545";"CLI_TPM_EW_ALL_ARC_400";"PMC-00005-01-V-001";"01";"PMC-00005";"";"";"1";"1"
"Dokumentablage, Company, think project!";"coord";"CMC-00545-01-V-001";"01";"CMC-00545";"CLI_TPM_WW_ALL_ARC_100";"PMC-00051-01-V-001";"01";"PMC-00051";"";"";"1";"1"
"Dokumentablage, Company, think project!";"Marianna_Test_MEP";"CMC-00546-01-V-001";"01";"CMC-00546";"CLI_TPM_EA_ALL_MEP_400";"PMC-00002-01-V-001";"01";"PMC-00002";"";"";"1";"1"
"Dokumentablage, Company, think project!";"CLI_COORDINATION_ARC_STR_04";"CMC-00549-01-V-001";"01";"CMC-00549";"n/a";"PMC-00051-01-V-001";"01";"PMC-00051";"";"";"1";"1"
"Dokumentablage, Company, think project!";"CLI_TPM_DESIGN-COORD_ARCH";"CMC-00550-01-001";"01";"CMC-00550";"n/a";"PMC-00002-01-001";"01";"PMC-00002";"";"";"1";"1"
"Dokumentablage, Company, think project!";"CLI_COORD";"CMC-00551-01-001";"01";"CMC-00551";"n/a";"PMC-00004-01-001";"01";"PMC-00004";"";"";"1";"1"
"Dokumentablage, Company, think project!";"CLI_COORD";"CMC-00551-01-001";"01";"CMC-00551";"n/a";"PMC-00005-01-001";"01";"PMC-00005";"";"";"1";"1"
"Dokumentablage, Company, think project!";"Test Coordination Model";"CMC-00552-01-001";"01";"CMC-00552";"n/a";"PMC-00004-01-001";"01";"PMC-00004";"";"";"1";"1"
"Dokumentablage, Company, think project!";"CLI_CORDINATION_FOR_PRESENTATION";"CMC-00553-01-001";"01";"CMC-00553";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-001";"01";"PMC-00004";"";"";"1";"1"
"Dokumentablage, Company, think project!";"CLI_CORDINATION_FOR_PRESENTATION";"CMC-00553-01-001";"01";"CMC-00553";"CLI_TPM_EW_ALL_ARC_400";"PMC-00005-01-001";"01";"PMC-00005";"";"";"1";"1"
"Dokumentablage, Company, think project!";"CLI_CORDINATION_FOR_PRESENTATION";"CMC-00553-01-001";"01";"CMC-00553";"CLI_TPM_WW_ALL_ARC_400";"PMC-00006-01-001";"01";"PMC-00006";"";"";"1";"1"
"Dokumentablage, Company, think project!";"CLI_CORDINATION_FOR_PRESENTATION";"CMC-00553-01-001";"01";"CMC-00553";"CLI_TPM_BU_ALL_STR_400";"PMC-00010-02-001";"02";"PMC-00010";"";"";"1";"1"
"Dokumentablage, Company, think project!";"TEST_MEP";"CMC-00555-01-001";"01";"CMC-00555";"CLI_TPM_EA_ALL_MEP_400";"PMC-00002-01-001";"01";"PMC-00002";"";"";"1";"1"
"Dokumentablage, Company, think project!";"TEST HOTFIX";"CMC-00557-01-001";"01";"CMC-00557";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-001";"01";"PMC-00004";"";"";"1";"1"
"Dokumentablage, Company, think project!";"TEST HOTFIX";"CMC-00557-01-001";"01";"CMC-00557";"CLI_TPM_BU_ALL_ARC_100";"PMC-00049-05-001";"05";"PMC-00049";"";"";"1";"1"
"Dokumentablage, Company, think project!";"Coord-RevisionTest-0730";"CMC-00558-01-001";"01";"CMC-00558";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-001";"01";"PMC-00004";"";"";"1";"1"
"Dokumentablage, Company, think project!";"Coord-RevisionTest-0730";"CMC-00558-01-001";"01";"CMC-00558";"CLI_TPM_EW_ALL_ARC_400";"PMC-00005-01-001";"01";"PMC-00005";"";"";"1";"1"
"Dokumentablage, Company, think project!";"Coord-RevisionTest-0730";"CMC-00558-01-001";"01";"CMC-00558";"CLI_TPM_WW_ALL_ARC_400";"PMC-00006-01-001";"01";"PMC-00006";"";"";"1";"1"
"Dokumentablage, Company, think project!";"Coord-RevisionTest-0730";"CMC-00559-01-001";"01";"CMC-00559";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-001";"01";"PMC-00004";"";"";"1";"1"
"Dokumentablage, Company, think project!";"Coord-RevisionTest-0730";"CMC-00559-01-001";"01";"CMC-00559";"CLI_TPM_EW_ALL_ARC_400";"PMC-00005-01-001";"01";"PMC-00005";"";"";"1";"1"
"Dokumentablage, Company, think project!";"Coord-RevisionTest-0730";"CMC-00559-01-001";"01";"CMC-00559";"CLI_TPM_WW_ALL_ARC_400";"PMC-00006-01-001";"01";"PMC-00006";"";"";"1";"1"
"Dokumentablage, Company, think project!";"Coord-RevisionTest-0730";"CMC-00560-01-001";"01";"CMC-00560";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-001";"01";"PMC-00004";"";"";"1";"1"
"Dokumentablage, Company, think project!";"Coord-RevisionTest-0730";"CMC-00560-01-001";"01";"CMC-00560";"CLI_TPM_EW_ALL_ARC_400";"PMC-00005-01-001";"01";"PMC-00005";"";"";"1";"1"
"Dokumentablage, Company, think project!";"Coord-RevisionTest-0730";"CMC-00560-01-001";"01";"CMC-00560";"CLI_TPM_WW_ALL_ARC_400";"PMC-00006-01-001";"01";"PMC-00006";"";"";"1";"1"
"Dokumentablage, Company, think project!";"Coord-RevisionTest-0730";"CMC-00560-01-001";"01";"CMC-00560";"CLI_TPM_BU_ALL_STR_400";"PMC-00010-02-001";"02";"PMC-00010";"";"";"1";"1"
"Dokumentablage, Company, think project!";"fzrezt";"CMC-00581-01-001";"01";"CMC-00581";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-001";"01";"PMC-00004";"";"";"1";"1"
"Dokumentablage, Company, think project!";"fzrezt";"CMC-00581-01-001";"01";"CMC-00581";"CLI_TPM_BU_ALL_ARC_100";"PMC-00049-05-001";"05";"PMC-00049";"";"";"1";"1"
"Dokumentablage, Company, think project!";"TEST HOTFIX";"CMC-00582-01-001";"01";"CMC-00582";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-001";"01";"PMC-00004";"";"";"1";"1"
"Dokumentablage, Company, think project!";"TEST HOTFIX";"CMC-00582-01-001";"01";"CMC-00582";"CLI_TPM_BU_ALL_ARC_100";"PMC-00049-05-001";"05";"PMC-00049";"";"";"1";"1"
"Dokumentablage, Company, think project!";"AH Space Name";"CMC-00585-01-001";"01";"CMC-00585";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-001";"01";"PMC-00004";"";"";"1";"1"
"Dokumentablage, Company, think project!";"fzrezt";"CMC-00586-01-001";"01";"CMC-00586";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-001";"01";"PMC-00004";"";"";"1";"1"
"Dokumentablage, Company, think project!";"fzrezt";"CMC-00586-01-001";"01";"CMC-00586";"CLI_TPM_BU_ALL_ARC_100";"PMC-00049-05-001";"05";"PMC-00049";"";"";"1";"1"
"Dokumentablage, Company, think project!";"fzrezt";"CMC-00586-01-001";"01";"CMC-00586";"CLI_TPM_WW_ALL_ARC_100";"PMC-00051-01-001";"01";"PMC-00051";"";"";"1";"1"
"Dokumentablage, Company, think project!";"CMC-test";"CMC-00588-01-001";"01";"CMC-00588";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-001";"01";"PMC-00004";"";"";"1";"1"
"Dokumentablage, Company, think project!";"CMC-test";"CMC-00588-01-001";"01";"CMC-00588";"Selected-VPC";"VPC-00303-01-001";"01";"VPC-00303";"";"";"1";"1"
"Dokumentablage, Company, think project!";"TEST HOTFIX";"CMC-00589-01-001";"01";"CMC-00589";"CLI_TPM_BU_ALL_ARC_100";"PMC-00049-05-001";"05";"PMC-00049";"";"";"1";"1"
"Dokumentablage, Company, think project!";"TESTREL";"CMC-00592-01-001";"01";"CMC-00592";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-001";"01";"PMC-00004";"";"";"1";"1"
"Dokumentablage, Company, think project!";"TESTREL";"CMC-00593-01-001";"01";"CMC-00593";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-001";"01";"PMC-00004";"";"";"1";"1"
"Dokumentablage, Company, think project!";"CLI_BIM-552-Test";"CMC-00594-01-001";"01";"CMC-00594";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-001";"01";"PMC-00004";"";"";"1";"1"
"Dokumentablage, Company, think project!";"CLI_BIM-552-Test";"CMC-00594-01-001";"01";"CMC-00594";"CLI_TPM_BU_ALL_STR_400";"PMC-00010-02-001";"02";"PMC-00010";"";"";"1";"1"
"Dokumentablage, Company, think project!";"CLI_BIM-552-Test";"CMC-00594-01-001";"01";"CMC-00594";"X-Z-Clipping";"VPC-00299-01-001";"01";"VPC-00299";"";"";"1";"1"
"Dokumentablage, Company, think project!";"557test";"CMC-00596-01-001";"01";"CMC-00596";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-001";"01";"PMC-00004";"";"";"1";"1"
"Dokumentablage, Company, think project!";"557test";"CMC-00596-01-001";"01";"CMC-00596";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-003";"01";"PMC-00004";"";"";"1";"3"
"Dokumentablage, Company, think project!";"CLI_TPM_BU_ALL_STR_400_19.08.15_09:10";"CMC-00606-01-001";"01";"CMC-00606";"CLI_TPM_BU_ALL_STR_400";"PMC-00010-02-003";"02";"PMC-00010";"";"";"1";"3"
"Dokumentablage, Company, think project!";"CLI_CORDINATION_FOR_PRESENTATION";"CMC-00609-01-001";"01";"CMC-00609";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-001";"01";"PMC-00004";"";"";"1";"1"
"Dokumentablage, Company, think project!";"CLI_CORDINATION_FOR_PRESENTATION";"CMC-00609-01-001";"01";"CMC-00609";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-003";"01";"PMC-00004";"";"";"1";"3"
"Dokumentablage, Company, think project!";"CLI_CORDINATION_FOR_PRESENTATION";"CMC-00609-01-001";"01";"CMC-00609";"CLI_TPM_EW_ALL_ARC_400";"PMC-00005-01-001";"01";"PMC-00005";"";"";"1";"1"
"Dokumentablage, Company, think project!";"CLI_CORDINATION_FOR_PRESENTATION";"CMC-00609-01-001";"01";"CMC-00609";"CLI_TPM_WW_ALL_ARC_400";"PMC-00006-01-001";"01";"PMC-00006";"";"";"1";"1"
"Dokumentablage, Company, think project!";"CLI_CORDINATION_FOR_PRESENTATION";"CMC-00609-01-001";"01";"CMC-00609";"n/a";"PMC-00010-02-001";"02";"PMC-00010";"";"";"1";"1"
"Dokumentablage, Company, think project!";"CLI_CORDINATION_FOR_PRESENTATION";"CMC-00609-01-001";"01";"CMC-00609";"ViewWithClipping";"VPC-00305-01-001";"01";"VPC-00305";"";"";"1";"1"
"Dokumentablage, Company, think project!";"CLI_CORDINATION_FOR_PRESENTATION";"CMC-00609-01-001";"01";"CMC-00609";"ViewWithHiddenAndClipping";"VPC-00306-01-001";"01";"VPC-00306";"";"";"1";"1"
"Dokumentablage, Company, think project!";"CLI_CORDINATION_FOR_PRESENTATION";"CMC-00609-01-001";"01";"CMC-00609";"ViewWithSelectedAndHidden";"VPC-00307-01-001";"01";"VPC-00307";"";"";"1";"1"
"Dokumentablage, Company, think project!";"BIM564";"CMC-00611-01-001";"01";"CMC-00611";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-003";"01";"PMC-00004";"";"";"1";"3"
"Dokumentablage, Company, think project!";"CLI_COORDINATION_GEE";"CMC-00612-01-001";"01";"CMC-00612";"CLI_TPM_AT_ALL_ARC_400 - REV #01";"PMC-00004-01-003";"01";"PMC-00004";"";"";"1";"3"
"Dokumentablage, Company, think project!";"CLI_COORDINATION_GEE";"CMC-00612-01-001";"01";"CMC-00612";"CLI_TPM_EW_ALL_ARC_400 - REV #01";"PMC-00005-01-001";"01";"PMC-00005";"";"";"1";"1"
"Dokumentablage, Company, think project!";"CLI_COORDINATION_GEE";"CMC-00612-01-001";"01";"CMC-00612";"CLI_TPM_WW_ALL_ARC_400 - REV #01";"PMC-00006-01-001";"01";"PMC-00006";"";"";"1";"1"
"Dokumentablage, Company, think project!";"Architecture Coordination GEE";"CMC-00613-01-001";"01";"CMC-00613";"CLI_TPM_BU_ALL_ARC_200 - REV #01";"PMC-00007-01-008";"01";"PMC-00007";"";"";"1";"8"
"Dokumentablage, Company, think project!";"Architecture Coordination GEE";"CMC-00613-01-001";"01";"CMC-00613";"CLI_TPM_BU_ALL_STR_400 - REV #02";"PMC-00010-02-003";"02";"PMC-00010";"";"";"1";"3"
"(Ewert, Gernot, think project!)";"Architecture Coordination GEE";"CMC-00613-01-003";"01";"CMC-00613";"Viewpoint for Presentation";"VPC-00312-01-001";"01";"VPC-00312";"";"";"3";"1"
"Dokumentablage, Company, think project!";"Coordination - GEE 26/08 10:15";"CMC-00614-01-001";"01";"CMC-00614";"CLI_TPM_BU_ALL_ARC_200 - REV #01";"PMC-00007-01-008";"01";"PMC-00007";"";"";"1";"8"
"(Ewert, Gernot, think project!)";"Coordination - GEE 26/08 10:15";"CMC-00614-01-001";"01";"CMC-00614";"Viewpoint GEE 26/08 - 10:17";"VPC-00309-01-001";"01";"VPC-00309";"";"";"1";"1"
"Dokumentablage, Company, think project!";"Coordination for Presentation";"CMC-00617-01-003";"01";"CMC-00617";"CLI_TPM_BU_ALL_STR_400 - REV #02";"PMC-00010-02-003";"02";"PMC-00010";"";"";"3";"3"
"Dokumentablage, Company, think project!";"Coordination for Presentation";"CMC-00618-01-001";"01";"CMC-00618";"Viewpoint GEE 26/08 - 10:17";"VPC-00309-01-001";"01";"VPC-00309";"";"";"1";"1"
"(Ewert, Gernot, think project!)";"Coordination for Presentation";"CMC-00618-01-003";"01";"CMC-00618";"Demo Viewpoint";"VPC-00314-01-001";"01";"VPC-00314";"";"";"3";"1"
"Dokumentablage, Company, think project!";"Coordination for Presentation";"CMC-00618-01-004";"01";"CMC-00618";"CLI_TPM_AT_ALL_ARC_400 - REV #01";"PMC-00004-01-003";"01";"PMC-00004";"";"";"4";"3"
"Dokumentablage, Company, think project!";"Coordination for Presentation";"CMC-00618-01-004";"01";"CMC-00618";"CLI_TPM_EW_ALL_ARC_400 - REV #01";"PMC-00005-01-001";"01";"PMC-00005";"";"";"4";"1"
"Dokumentablage, Company, think project!";"Coordination for Presentation";"CMC-00618-01-004";"01";"CMC-00618";"CLI_TPM_WW_ALL_ARC_400 - REV #01";"PMC-00006-01-004";"01";"PMC-00006";"";"";"4";"4"
"Dokumentablage, Company, think project!";"Coordination GEE 31/08 08:41";"CMC-00620-01-006";"01";"CMC-00620";"CLI_TPM_BU_ALL_ARC_200 REV # 01";"PMC-00007-01-008";"01";"PMC-00007";"";"";"6";"8"
"Ivanov, Penko";"31.08.15_Vlad&Penko";"CMC-00622-01-008";"01";"CMC-00622";"PRE_TPM_BU_ALL_ARC_100 - REV #01";"PMC-00056-01-001";"01";"PMC-00056";"";"";"8";"1"
"Ivanov, Penko";"31.08.15_Vlad&Penko";"CMC-00622-01-008";"01";"CMC-00622";"PRE_TPM_BU_ALL_ARC_200 - REV #01";"PMC-00057-01-001";"01";"PMC-00057";"";"";"8";"1"
"Ivanov, Penko";"31.08.15_Vlad&Penko";"CMC-00622-01-008";"01";"CMC-00622";"PRE_TPM_BU_ALL_ARC_600 - REV #01";"PMC-00058-01-001";"01";"PMC-00058";"";"";"8";"1"
"BIM Manager, Björn, think project!";"Demo Coordination Model";"CMC-00623-01-009";"01";"CMC-00623";"CLI_TPM_AT_ALL_ARC_400 - REV #01";"PMC-00004-01-003";"01";"PMC-00004";"";"";"9";"3"
"BIM Manager, Björn, think project!";"Demo Coordination Model";"CMC-00623-01-009";"01";"CMC-00623";"CLI_TPM_EW_ALL_ARC_400 - REV #01";"PMC-00005-01-001";"01";"PMC-00005";"";"";"9";"1"
"BIM Manager, Björn, think project!";"Demo Coordination Model";"CMC-00623-01-009";"01";"CMC-00623";"CLI_TPM_WW_ALL_ARC_400 - REV #01";"PMC-00006-01-004";"01";"PMC-00006";"";"";"9";"4"
"BIM Manager, Björn, think project!";"Demo Coordination Model";"CMC-00623-01-009";"01";"CMC-00623";"CLI_TPM_BU_ALL_STR_400 - REV #01";"PMC-00010-01-002";"01";"PMC-00010";"";"";"9";"2"
"BIM Manager, Björn, think project!";"Demo Coordination Model";"CMC-00623-01-009";"01";"CMC-00623";"Viewpoint for Presentation";"VPC-00312-01-001";"01";"VPC-00312";"";"";"9";"1"
"BIM Manager, Björn, think project!";"Demo Coordination Model";"CMC-00623-01-009";"01";"CMC-00623";"Viewpoint for Presentation 2";"VPC-00313-01-001";"01";"VPC-00313";"";"";"9";"1"
"BIM Manager, Björn, think project!";"Demo Coordination Model";"CMC-00624-01-010";"01";"CMC-00624";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-003";"01";"PMC-00004";"";"";"10";"3"
"BIM Manager, Björn, think project!";"Demo Coordination Model";"CMC-00624-01-010";"01";"CMC-00624";"CLI_TPM_EW_ALL_ARC_400";"PMC-00005-01-001";"01";"PMC-00005";"";"";"10";"1"
"BIM Manager, Björn, think project!";"Demo Coordination Model";"CMC-00624-01-010";"01";"CMC-00624";"CLI_TPM_WW_ALL_ARC_400";"PMC-00006-01-004";"01";"PMC-00006";"";"";"10";"4"
"Peev, Georgi";"Test 2015-09-02 14:07:53.866218";"CMC-00625-01-011";"01";"CMC-00625";"CLI_TPM_EA_ALL_MEP_400";"PMC-00002-01-002";"01";"PMC-00002";"";"";"11";"2"
"Peev, Georgi";"Test 2015-09-02 14:07:53.866218";"CMC-00625-01-011";"01";"CMC-00625";"PRE_TPM_BU_ALL_ARC_100";"PMC-00056-01-001";"01";"PMC-00056";"";"";"11";"1"
"Peev, Georgi";"Test 2015-09-02 14:07:53.866218";"CMC-00625-01-011";"01";"CMC-00625";"Test VPC 2015-09-04 10:40:15.524870";"VPC-00315-01-001";"01";"VPC-00315";"";"";"11";"1"
"Peev, Georgi";"Test 2015-09-03 06:43:18.354198";"CMC-00626-01-012";"01";"CMC-00626";"CLI_TPM_EA_ALL_MEP_400";"PMC-00002-01-002";"01";"PMC-00002";"";"";"12";"2"
"Peev, Georgi";"Test 2015-09-03 06:43:18.354198";"CMC-00626-01-012";"01";"CMC-00626";"PRE_TPM_BU_ALL_ARC_100";"PMC-00056-01-001";"01";"PMC-00056";"";"";"12";"1"
"Peev, Georgi";"Test 2015-09-03 07:23:09.823316";"CMC-00627-01-013";"01";"CMC-00627";"CLI_TPM_EA_ALL_MEP_400";"PMC-00002-01-002";"01";"PMC-00002";"";"";"13";"2"
"Peev, Georgi";"Test 2015-09-03 07:23:09.823316";"CMC-00627-01-013";"01";"CMC-00627";"PRE_TPM_BU_ALL_ARC_100";"PMC-00056-01-001";"01";"PMC-00056";"";"";"13";"1"
"Peev, Georgi";"Test 2015-09-03 07:26:48.793274";"CMC-00628-01-014";"01";"CMC-00628";"CLI_TPM_EA_ALL_MEP_400";"PMC-00002-01-002";"01";"PMC-00002";"";"";"14";"2"
"Peev, Georgi";"Test 2015-09-03 07:26:48.793274";"CMC-00628-01-014";"01";"CMC-00628";"PRE_TPM_BU_ALL_ARC_100";"PMC-00056-01-001";"01";"PMC-00056";"";"";"14";"1"
"Peev, Georgi";"Test 2015-09-03 07:32:55.084607";"CMC-00629-01-015";"01";"CMC-00629";"CLI_TPM_EA_ALL_MEP_400";"PMC-00002-01-002";"01";"PMC-00002";"";"";"15";"2"
"Peev, Georgi";"Test 2015-09-03 07:32:55.084607";"CMC-00629-01-015";"01";"CMC-00629";"PRE_TPM_BU_ALL_ARC_100";"PMC-00056-01-001";"01";"PMC-00056";"";"";"15";"1"
"Peev, Georgi";"Test 2015-09-04 08:24:08.345380";"CMC-00631-01-017";"01";"CMC-00631";"CLI_TPM_EA_ALL_MEP_400";"PMC-00002-01-002";"01";"PMC-00002";"";"";"17";"2"
"Peev, Georgi";"Test 2015-09-04 08:24:08.345380";"CMC-00631-01-017";"01";"CMC-00631";"PRE_TPM_BU_ALL_ARC_100";"PMC-00056-01-001";"01";"PMC-00056";"";"";"17";"1"
"Peev, Georgi";"Test 2015-09-04 10:39:46.681179";"CMC-00632-01-018";"01";"CMC-00632";"CLI_TPM_EA_ALL_MEP_400";"PMC-00002-01-002";"01";"PMC-00002";"";"";"18";"2"
"Peev, Georgi";"Test 2015-09-04 10:39:46.681179";"CMC-00632-01-018";"01";"CMC-00632";"PRE_TPM_BU_ALL_ARC_100";"PMC-00056-01-001";"01";"PMC-00056";"";"";"18";"1"
"Peev, Georgi";"Test 2015-09-04 10:45:08.168917";"CMC-00633-01-019";"01";"CMC-00633";"CLI_TPM_EA_ALL_MEP_400";"PMC-00002-01-002";"01";"PMC-00002";"";"";"19";"2"
"Peev, Georgi";"Test 2015-09-04 10:45:08.168917";"CMC-00633-01-019";"01";"CMC-00633";"PRE_TPM_BU_ALL_ARC_100";"PMC-00056-01-001";"01";"PMC-00056";"";"";"19";"1"
"Peev, Georgi";"Test 2015-09-04 10:54:22.623198";"CMC-00634-01-020";"01";"CMC-00634";"CLI_TPM_EA_ALL_MEP_400";"PMC-00002-01-002";"01";"PMC-00002";"";"";"20";"2"
"Peev, Georgi";"Test 2015-09-04 10:54:22.623198";"CMC-00634-01-020";"01";"CMC-00634";"PRE_TPM_BU_ALL_ARC_100";"PMC-00056-01-001";"01";"PMC-00056";"";"";"20";"1"
"Peev, Georgi";"Test 2015-09-04 11:05:24.104434";"CMC-00637-01-023";"01";"CMC-00637";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-001";"01";"PMC-00004";"";"";"23";"1"
"Peev, Georgi";"Test 2015-09-04 11:05:24.104434";"CMC-00637-01-023";"01";"CMC-00637";"CLI_TPM_BU_ALL_ARC_100";"PMC-00049-05-001";"05";"PMC-00049";"";"";"23";"1"
"Vladimirova, Marianna";"TestModel";"CMC-00638-01-024";"01";"CMC-00638";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-003";"01";"PMC-00004";"";"";"24";"3"
"Vladimirova, Marianna";"TestModel";"CMC-00638-01-024";"01";"CMC-00638";"CLI_TPM_EW_ALL_ARC_400";"PMC-00059-02-001";"02";"PMC-00059";"";"";"24";"1"
"Peev, Georgi";"Test 2015-09-04 13:01:58.748431";"CMC-00639-01-025";"01";"CMC-00639";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-001";"01";"PMC-00004";"";"";"25";"1"
"Peev, Georgi";"Test 2015-09-04 13:01:58.748431";"CMC-00639-01-025";"01";"CMC-00639";"CLI_TPM_BU_ALL_ARC_100";"PMC-00049-05-001";"05";"PMC-00049";"";"";"25";"1"
"Schapke, Sven-Eric, think project!";"CORD_ARC_STR";"CMC-00640-01-026";"01";"CMC-00640";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-003";"01";"PMC-00004";"";"";"26";"3"
"Schapke, Sven-Eric, think project!";"CORD_ARC_STR";"CMC-00640-01-026";"01";"CMC-00640";"CLI_TPM_BU_ALL_STR_400";"PMC-00010-01-002";"01";"PMC-00010";"";"";"26";"2"
"Schapke, Sven-Eric, think project!";"CORD_ARC_STR";"CMC-00640-01-026";"01";"CMC-00640";"CLI_TPM_WW_ALL_ARC_100";"PMC-00051-01-001";"01";"PMC-00051";"";"";"26";"1"
"Schapke, Sven-Eric, think project!";"CORD_ARC_STR";"CMC-00640-01-026";"01";"CMC-00640";"CLI_TPM_EW_ALL_ARC_400";"PMC-00059-02-001";"02";"PMC-00059";"";"";"26";"1"
"Schapke, Sven-Eric, think project!";"COORD_ARC_STR";"CMC-00641-01-027";"01";"CMC-00641";"CLI_TPM_AT_ALL_ARC_400";"PMC-00004-01-003";"01";"PMC-00004";"";"";"27";"3"
"Schapke, Sven-Eric, think project!";"COORD_ARC_STR";"CMC-00641-01-027";"01";"CMC-00641";"CLI_TPM_BU_ALL_STR_400";"PMC-00010-01-002";"01";"PMC-00010";"";"";"27";"2"
"Schapke, Sven-Eric, think project!";"COORD_ARC_STR";"CMC-00641-01-027";"01";"CMC-00641";"CLI_TPM_WW_ALL_ARC_100";"PMC-00051-01-001";"01";"PMC-00051";"";"";"27";"1"
